movieId,title,genres,imdbId,startYear,runtimeMinutes,averageRating,numVotes
6616,Grind (2003),Action|Comedy,0338077,2003.0,105,5.9,13246.0
6617,Open Range (2003),Western,0316356,2003.0,139,7.4,77249.0
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,0286112,2001.0,113,7.3,87629.0
6619,Uptown Girls (2003),Comedy,0263757,2003.0,92,6.2,42296.0
6620,American Splendor (2003),Comedy|Drama,0305206,2003.0,101,7.4,51755.0
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,0313911,2003.0,102,5.1,36683.0
6625,Camp Nowhere (1994),Adventure|Children|Comedy,0109369,1994.0,96,6.0,10554.0
6628,Hot Dog... The Movie (1984),Comedy,0087425,1983.0,96,5.0,3851.0
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,0045888,1953.0,88,7.0,19991.0
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,0107504,1993.0,87,5.2,4782.0
6636,"Sure Thing, The (1985)",Comedy|Romance,0090103,1985.0,100,7.0,21977.0
6638,Valley Girl (1983),Comedy|Romance,0086525,1983.0,99,6.4,17911.0
6639,Wait Until Dark (1967),Drama|Thriller,0062467,1967.0,108,7.7,33283.0
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,0046438,1953.0,136,8.1,67266.0
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,0091830,1986.0,99,7.6,10268.0
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,0066434,1971.0,86,6.6,54193.0
6650,Kind Hearts and Coronets (1949),Comedy|Drama,0041546,1949.0,106,8.0,39351.0
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,0057215,1963.0,94,5.8,1469.0
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,0051381,1958.0,79,5.2,2859.0
6658,10 (1979),Comedy|Romance,0078721,1979.0,122,6.1,19139.0
6659,Tremors (1990),Comedy|Horror|Sci-Fi,0100814,1990.0,96,7.1,147725.0
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,0040725,1948.0,135,8.1,38479.0
6662,"Pink Panther, The (1963)",Comedy|Crime,0057413,1963.0,115,7.0,55923.0
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,0075066,1976.0,103,7.2,31658.0
6664,Commando (1985),Action|Adventure,0088944,1985.0,90,6.7,172612.0
6665,Dracula (1979),Horror|Romance,0079073,1979.0,109,6.5,10955.0
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,0068361,1972.0,102,7.8,46059.0
6667,Waco: The Rules of Engagement (1997),Documentary,0120472,1997.0,136,7.8,3714.0
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,0235060,1999.0,89,7.8,13819.0
6669,Ikiru (1952),Drama,0044741,1952.0,143,8.3,85914.0
6670,Comic Book Villains (2002),Comedy,0287969,2002.0,92,5.5,2404.0
6671,"Angel at My Table, An (1990)",Drama,0099040,1990.0,158,7.4,8583.0
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,0099731,1990.0,109,6.0,10556.0
6679,Revolution OS (2001),Documentary,0308808,2001.0,85,7.3,2609.0
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,0067445,1971.0,130,7.4,22781.0
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,0288045,2003.0,88,5.2,43562.0
6687,My Boss's Daughter (2003),Comedy|Romance,0270980,2003.0,86,4.7,30497.0
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,0286476,2001.0,100,7.4,1836.0
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,0357470,2003.0,79,6.0,4565.0
6691,Dust (2001),Drama|Western,0243232,2001.0,127,6.3,2389.0
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,0271211,2002.0,82,7.1,1143.0
6695,Jeepers Creepers 2 (2003),Horror|Thriller,0301470,2003.0,106,5.7,69838.0
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,0303785,2002.0,105,5.9,2571.0
6699,Once Upon a Time in the Midlands (2002),Drama,0301684,2002.0,104,6.1,4704.0
6702,Dickie Roberts: Former Child Star (2003),Comedy,0325258,2003.0,98,5.6,15464.0
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,0320244,2003.0,98,6.2,17056.0
6706,Taking Sides (2001),Drama,0260414,2001.0,108,7.1,3656.0
6707,Cabin Fever (2002),Horror|Thriller,0303816,2002.0,93,5.6,82769.0
6708,Matchstick Men (2003),Comedy|Crime|Drama,0325805,2003.0,116,7.3,137216.0
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,0285823,2003.0,102,6.3,168562.0
6710,Dummy (2002),Comedy|Drama|Romance,0246592,2002.0,91,6.6,6883.0
6711,Lost in Translation (2003),Comedy|Drama|Romance,0335266,2003.0,102,7.7,482399.0
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,0291350,2001.0,87,7.8,31343.0
6715,Children of the Night (1991),Horror,0103957,1991.0,92,4.7,1267.0
6718,Gotcha! (1985),Comedy,0089222,1985.0,101,6.2,9363.0
6720,Kuffs (1992),Action|Comedy|Crime,0104647,1992.0,102,5.9,11410.0
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,0103285,1991.0,134,7.2,19671.0
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,0105839,1992.0,113,7.3,10513.0
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,0108592,1992.0,125,6.7,7571.0
6724,Paper Moon (1973),Comedy|Crime|Drama,0070510,1973.0,102,8.1,51744.0
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,0088993,1985.0,101,7.1,73625.0
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,0064418,1969.0,146,7.0,16747.0
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,0104850,1992.0,99,6.0,26648.0
6744,Once Bitten (1985),Comedy|Horror,0089730,1985.0,94,5.6,16553.0
6746,Squirm (1976),Horror|Romance,0075261,1976.0,92,4.9,6404.0
6748,"Brood, The (1979)",Horror,0078908,1979.0,92,6.8,33788.0
6750,Anything Else (2003),Comedy|Drama|Romance,0313792,2003.0,108,6.3,32422.0
6751,Cold Creek Manor (2003),Drama|Thriller,0331468,2003.0,118,5.0,24526.0
6752,"Fighting Temptations, The (2003)",Drama,0191133,2003.0,123,5.6,7549.0
6753,Secondhand Lions (2003),Children|Comedy|Drama,0327137,2003.0,111,7.5,60876.0
6754,Underworld (2003),Action|Fantasy|Horror,0320691,2003.0,121,7.0,282664.0
6755,Bubba Ho-tep (2002),Comedy|Horror,0281686,2002.0,92,6.9,51146.0
6760,In This World (2002),Adventure|Drama,0310154,2002.0,88,7.3,4352.0
6763,Duplex (2003),Comedy|Crime,0266489,2003.0,89,5.9,60228.0
6764,"Rundown, The (2003)",Action|Adventure|Comedy,0327850,2003.0,104,6.6,127760.0
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,0328589,2003.0,113,6.7,57833.0
6768,Luther (2003),Drama,0309820,2003.0,123,6.6,15921.0
6769,Mambo Italiano (2003),Comedy,0330602,2003.0,88,6.7,6918.0
6770,My Life Without Me (2003),Drama|Romance,0314412,2003.0,106,7.4,25739.0
6772,To Be and to Have (Être et avoir) (2002),Documentary,0318202,2002.0,104,7.8,8352.0
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,0286244,2003.0,80,7.7,56647.0
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,0086541,1983.0,87,7.2,101433.0
6775,Life and Debt (2001),Documentary,0284262,2001.0,80,7.4,1026.0
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,0282674,,,,
6777,Judgment at Nuremberg (1961),Drama,0055031,1961.0,179,8.3,83600.0
6780,"Brief History of Time, A (1991)",Documentary,0103882,1991.0,80,7.3,5851.0
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,0097728,1989.0,79,7.0,8204.0
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,0031885,1939.0,110,7.9,30952.0
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,0047472,1954.0,102,7.3,26775.0
6786,Kiss of the Spider Woman (1985),Drama,0089424,1985.0,120,7.3,17132.0
6787,All the President's Men (1976),Drama|Thriller,0074119,1976.0,138,7.9,124559.0
6788,Angie (1994),Comedy|Drama|Romance,0109129,1994.0,107,5.4,2336.0
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,0115561,1996.0,116,7.3,15757.0
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,0267287,2001.0,107,6.4,13628.0
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,0092603,1987.0,103,7.8,21625.0
6793,Beethoven (1992),Children|Comedy|Drama,0103786,1992.0,87,5.7,75623.0
6794,Beethoven's 2nd (1993),Children|Comedy,0106375,1993.0,89,4.9,29462.0
6796,Boyz N the Hood (1991),Crime|Drama,0101507,1991.0,112,7.8,152168.0
6797,Bugsy (1991),Crime|Drama,0101516,1991.0,136,6.8,30656.0
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,0074256,1976.0,93,6.8,19150.0
6800,Cobra (1986),Action|Crime,0090859,1986.0,87,5.8,78735.0
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,0087909,1985.0,116,6.7,29604.0
6804,Crimewave (1985),Comedy|Crime,0088967,1985.0,86,5.6,6633.0
6807,Monty Python's The Meaning of Life (1983),Comedy,0085959,1983.0,107,7.5,124501.0
6808,Where Eagles Dare (1968),Action|Adventure|War,0065207,1968.0,158,7.6,62219.0
6809,Tightrope (1984),Thriller,0088272,1984.0,114,6.3,18929.0
6810,Sleeping with the Enemy (1991),Drama|Thriller,0102945,1991.0,99,6.3,64148.0
6811,PCU (1994),Comedy,0110759,1994.0,79,6.5,14329.0
6812,"Rookie, The (1990)",Action|Comedy|Thriller,0100514,1990.0,120,5.9,29038.0
6814,City Heat (1984),Action|Comedy,0087062,1984.0,97,5.5,10657.0
6816,Three O'Clock High (1987),Comedy,0094138,1987.0,97,7.1,12978.0
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,0100928,1990.0,112,6.5,13086.0
6818,Come and See (Idi i smotri) (1985),Drama|War,0091251,1985.0,142,8.4,93738.0
6820,Ginger Snaps (2000),Drama|Horror|Thriller,0210070,2000.0,108,6.8,51599.0
6821,More American Graffiti (1979),Comedy,0079576,1979.0,110,5.4,5019.0
6827,It's Pat (1994),Comedy,0110169,1994.0,77,2.8,10443.0
6832,Regarding Henry (1991),Drama,0102768,1991.0,108,6.7,34110.0
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,0082000,1980.0,95,5.1,5221.0
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,0053593,1960.0,58,4.1,2700.0
6837,Love Affair (1939),Comedy|Drama|Romance,0031593,1939.0,88,7.3,6246.0
6849,Scrooge (1970),Drama|Fantasy|Musical,0066344,1970.0,113,7.5,12530.0
6850,Leap of Faith (1992),Comedy|Drama,0104695,1992.0,108,6.1,14036.0
6851,"Gas, Food, Lodging (1992)",Drama|Romance,0104321,1992.0,101,6.6,4364.0
6852,In Cold Blood (1967),Crime|Drama,0061809,1967.0,134,7.9,28678.0
6853,Campus Man (1987),Comedy,0092717,1987.0,94,4.7,597.0
6856,Yankee Doodle Dandy (1942),Drama|Musical,0035575,1942.0,126,7.6,16709.0
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,0107692,1993.0,94,7.8,40146.0
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,0056291,1962.0,94,7.4,23337.0
6860,Mobsters (1991),Crime|Drama,0102460,1991.0,104,5.9,9614.0
6862,Out of Time (2003),Crime|Drama|Thriller,0313443,2003.0,105,6.5,64796.0
6863,School of Rock (2003),Comedy|Musical,0332379,2003.0,109,7.2,325842.0
6867,"Station Agent, The (2003)",Comedy|Drama,0340377,2003.0,89,7.6,72829.0
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,0335563,2003.0,104,6.5,23125.0
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,0340468,2002.0,150,7.8,8557.0
6870,Mystic River (2003),Crime|Drama|Mystery,0327056,2003.0,138,7.9,479782.0
6872,"House of the Dead, The (2003)",Action|Horror,0317676,2003.0,90,2.1,38379.0
6873,Intolerable Cruelty (2003),Comedy|Romance,0138524,2003.0,100,6.3,101086.0
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,0266697,2003.0,111,8.2,1176278.0
6879,Runaway Jury (2003),Drama|Thriller,0313542,2003.0,127,7.1,103660.0
6880,"Texas Chainsaw Massacre, The (2003)",Horror,0324216,2003.0,98,6.2,151111.0
6881,Pieces of April (2003),Comedy|Drama,0311648,2003.0,80,7.0,21998.0
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,0339579,2002.0,116,6.4,11548.0
6883,Sylvia (2003),Drama|Romance,0325055,2003.0,110,6.3,11203.0
6884,Veronica Guerin (2003),Crime|Drama|Thriller,0312549,2003.0,98,6.8,21696.0
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,0199626,2003.0,119,5.4,26030.0
6886,Beyond Borders (2003),Drama|Romance|War,0294357,2003.0,127,6.4,28958.0
6887,Radio (2003),Drama,0316465,2003.0,109,6.9,43546.0
6888,Scary Movie 3 (2003),Comedy|Horror,0306047,2003.0,84,5.5,156691.0
6889,Brother Bear (2003),Adventure|Animation|Children,0328880,2003.0,85,6.8,121711.0
6890,Elephant (2003),Drama,0363589,2003.0,81,7.1,96373.0
6893,"Italian Job, The (1969)",Action|Comedy|Crime,0064505,1969.0,99,7.2,49772.0
6898,Sweet Sixteen (2002),Drama,0313670,2002.0,106,7.4,15692.0
6899,Alien from L.A. (1988),Sci-Fi,0092532,1988.0,87,3.1,4297.0
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,0165832,2002.0,116,7.6,36148.0
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,0325655,2002.0,99,6.6,29940.0
6911,"Jolson Story, The (1946)",Musical,0038661,1946.0,128,7.2,1750.0
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,0034409,1941.0,88,6.7,2821.0
6918,"Unvanquished, The (Aparajito) (1957)",Drama,0048956,1956.0,110,8.2,15760.0
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,0065531,1970.0,140,7.9,27675.0
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,0308383,2003.0,106,6.2,32042.0
6932,Shattered Glass (2003),Crime|Drama,0323944,2003.0,94,7.1,37329.0
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,0242653,2003.0,129,6.7,538073.0
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,0363510,2003.0,74,8.3,2615.0
6936,Elf (2003),Children|Comedy|Fantasy,0319343,2003.0,97,7.1,308537.0
6938,Billabong Odyssey (2003),Documentary,0379713,2003.0,88,6.7,496.0
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,0155722,1999.0,112,7.8,8328.0
6942,Love Actually (2003),Comedy|Drama|Romance,0314331,2003.0,135,7.6,527529.0
6944,Father of the Bride (1991),Comedy,0101862,1991.0,105,6.5,83117.0
6945,My Architect: A Son's Journey (2003),Documentary,0373175,2003.0,116,7.4,3310.0
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,0318155,2003.0,93,5.8,40042.0
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,0311113,2003.0,138,7.5,235247.0
6948,Tupac: Resurrection (2003),Documentary,0343121,2003.0,112,7.9,9774.0
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,0321442,2003.0,94,6.0,4257.0
6950,"Missing, The (2003)",Adventure|Thriller|Western,0338188,2003.0,137,6.5,37909.0
6951,"Cat in the Hat, The (2003)",Children|Comedy,0312528,2003.0,82,4.1,87286.0
6952,Gothika (2003),Horror|Thriller,0348836,2003.0,98,5.8,118158.0
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,0315733,2003.0,124,7.6,244435.0
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,0338135,2003.0,99,7.5,29920.0
6957,Bad Santa (2003),Comedy|Crime,0307987,2003.0,92,7.1,154332.0
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,0338094,2003.0,99,5.2,56365.0
6959,Timeline (2003),Action|Adventure|Sci-Fi,0300556,2003.0,116,5.6,65427.0
6961,Damage (Fatale) (1992),Drama,0104237,1992.0,111,6.7,20200.0
6962,OT: Our Town (2002),Documentary,0334029,2002.0,76,7.3,322.0
6963,Devil's Playground (2002),Documentary,0293088,2002.0,77,7.0,2695.0
6965,Journeys with George (2002),Documentary,0312848,2002.0,79,6.8,716.0
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,0099365,1990.0,96,6.4,68930.0
6967,Dead of Night (1945),Horror|Mystery,0037635,1945.0,103,7.5,13979.0
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,0085426,1983.0,92,6.7,6480.0
6970,Desk Set (1957),Comedy|Romance,0050307,1957.0,103,7.2,9418.0
6971,Europa (Zentropa) (1991),Drama|Thriller,0101829,1991.0,112,7.6,22955.0
6973,Final Analysis (1992),Drama|Romance|Thriller,0104265,1992.0,124,5.9,15120.0
6974,"Freshman, The (1990)",Comedy|Crime,0099615,1990.0,102,6.5,21697.0
6975,Funny Games (1997),Drama|Horror|Thriller,0119167,1997.0,108,7.5,82467.0
6978,Slacker (1991),Comedy|Drama,0102943,1990.0,97,7.0,23213.0
6979,WarGames (1983),Drama|Sci-Fi|Thriller,0086567,1983.0,114,7.1,109140.0
6981,"Ordet (Word, The) (1955)",Drama,0048452,1955.0,126,8.3,17159.0
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,0043686,1952.0,86,8.0,12969.0
6983,Jane Eyre (1944),Drama|Romance,0036969,1943.0,97,7.5,9408.0
6984,"Tale of Two Cities, A (1935)",Drama,0027075,1935.0,128,7.8,6196.0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,0019254,1928.0,110,8.1,59674.0
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,0016641,1925.0,143,7.8,7904.0
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,0010323,1920.0,76,8.0,69078.0
6989,Gorky Park (1983),Crime|Drama|Thriller,0085615,1983.0,128,6.7,15608.0
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,0079240,1978.0,110,6.9,19323.0
6992,Guarding Tess (1994),Comedy|Drama,0109951,1994.0,96,6.2,18971.0
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,0091167,1986.0,107,7.8,75857.0
6994,"Hard Way, The (1991)",Action|Comedy,0102004,1991.0,111,6.3,22038.0
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,0102034,1991.0,91,4.2,47734.0
6997,Hoffa (1992),Crime|Drama,0104427,1992.0,140,6.6,24560.0
6998,House of Cards (1993),Drama,0107148,1993.0,109,6.1,2910.0
6999,Housesitter (1992),Comedy|Romance,0104452,1992.0,102,6.2,26571.0
7000,Hudson Hawk (1991),Action|Adventure|Comedy,0102070,1991.0,100,5.7,59689.0
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,0077745,1978.0,115,7.4,68455.0
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,0099938,1990.0,111,6.2,160152.0
7005,King Ralph (1991),Comedy,0102216,1991.0,97,5.4,16813.0
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,0102266,1991.0,105,7.0,110601.0
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,0070849,1972.0,129,6.9,57613.0
7009,Lorenzo's Oil (1992),Drama,0104756,1992.0,129,7.3,23829.0
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,0101316,1992.0,115,6.8,23208.0
7012,Mr. Destiny (1990),Comedy|Fantasy,0100201,1990.0,116,6.4,13158.0
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,0048424,1955.0,92,8.0,96158.0
7015,Only the Lonely (1991),Comedy|Romance,0102598,1991.0,104,6.3,12175.0
7016,Over the Top (1987),Action|Drama,0093692,1987.0,93,5.8,58564.0
7017,Passenger 57 (1992),Action|Thriller,0105104,1992.0,84,5.9,50309.0
7018,Presumed Innocent (1990),Crime|Drama|Thriller,0100404,1990.0,127,6.9,45258.0
7019,Project X (1987),Comedy|Drama,0093793,1987.0,108,6.2,12751.0
7020,Proof (1991),Comedy|Drama|Romance,0102721,1991.0,86,7.2,7069.0
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,0266308,2000.0,114,7.5,192727.0
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,0107156,1993.0,106,7.6,16912.0
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,0073650,1975.0,117,5.8,64895.0
7025,"Midnight Clear, A (1992)",Drama|War,0102443,1992.0,108,7.1,9651.0
7026,Summer School (1987),Comedy,0094072,1987.0,97,6.6,21800.0
7027,Silverado (1985),Action|Western,0090022,1985.0,133,7.2,48476.0
7028,Quick Change (1990),Comedy|Crime,0100449,1990.0,89,6.8,21989.0
7030,Radio Flyer (1992),Drama,0105211,1992.0,114,6.9,14077.0
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,0107927,1993.0,105,5.5,9552.0
7032,Revenge (1990),Drama|Romance|Thriller,0100485,1990.0,124,6.2,20268.0
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,0093936,1987.0,111,6.5,36603.0
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,0150662,1998.0,89,7.5,54981.0
7036,Teen Wolf (1985),Comedy|Fantasy,0090142,1985.0,91,6.1,58837.0
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,0103030,1991.0,112,7.0,17233.0
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,0210358,2000.0,109,6.4,7318.0
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,0090180,1985.0,116,7.3,38544.0
7041,Trapped in Paradise (1994),Comedy|Crime,0111477,1994.0,111,5.9,16447.0
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,0100935,1990.0,125,7.2,99658.0
7045,"Witches, The (1990)",Children|Fantasy,0100944,1990.0,91,6.8,54104.0
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,0094332,1987.0,118,6.5,76340.0
7047,Year of the Dragon (1985),Action|Crime|Drama,0090350,1985.0,134,6.8,17323.0
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,0119807,1997.0,98,6.7,48853.0
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,0024025,1933.0,89,6.6,3961.0
7050,Follow the Fleet (1936),Comedy|Musical|Romance,0027630,1936.0,110,7.1,4676.0
7051,"What's New, Pussycat (1965)",Comedy,0059903,1965.0,108,6.1,10936.0
7052,Mary of Scotland (1936),Drama,0027948,1936.0,123,6.3,2774.0
7053,Roberta (1935),Comedy|Musical|Romance,0026942,1935.0,106,7.0,3610.0
7054,Little Women (1949),Drama,0041594,1949.0,122,7.2,8157.0
7055,Swing Time (1936),Comedy|Musical|Romance,0028333,1936.0,103,7.5,14465.0
7056,"Public Enemy, The (1931)",Action|Crime|Drama,0022286,1931.0,83,7.6,22770.0
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,0026714,1935.0,133,6.8,3838.0
7058,Life with Father (1947),Comedy,0039566,1947.0,118,7.1,6325.0
7059,National Velvet (1944),Children|Drama,0037120,1944.0,123,7.3,7903.0
7060,Jesus Christ Superstar (1973),Drama|Musical,0070239,1973.0,106,7.3,29088.0
7061,Dark Victory (1939),Drama|Romance,0031210,1939.0,104,7.4,12146.0
7062,Birdman of Alcatraz (1962),Drama,0055798,1962.0,147,7.8,18979.0
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,0068182,1972.0,95,7.8,61378.0
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,0038348,1946.0,96,7.9,27832.0
7065,"Birth of a Nation, The (1915)",Drama|War,0004972,1915.0,195,6.1,26082.0
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,0059229,1965.0,137,7.5,14562.0
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,0067372,1971.0,140,7.4,14778.0
7070,Red River (1948),Action|Adventure|Western,0040724,1948.0,133,7.8,33875.0
7071,"Woman Under the Influence, A (1974)",Drama,0072417,1974.0,155,8.1,28173.0
7072,Stagecoach (1939),Action|Drama|Romance|Western,0031971,1939.0,96,7.8,52989.0
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,0058586,1964.0,102,7.4,30457.0
7074,"Navigator, The (1924)",Comedy,0015163,1924.0,59,7.6,10901.0
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,0049096,1955.0,101,7.8,13776.0
7076,Bullitt (1968),Action|Crime|Drama|Thriller,0062765,1968.0,114,7.4,74807.0
7078,Jezebel (1938),Drama,0030287,1938.0,104,7.4,14786.0
7079,"Hunchback of Notre Dame, The (1939)",Drama,0031455,1939.0,116,7.8,12112.0
7080,42nd Street (1933),Drama|Musical|Romance,0024034,1933.0,89,7.3,12885.0
7082,That Touch of Mink (1962),Comedy|Romance,0056575,1962.0,99,6.6,10741.0
7083,Sweet Dreams (1985),Drama,0090110,1985.0,115,7.0,5272.0
7084,"Play It Again, Sam (1972)",Comedy|Romance,0069097,1972.0,85,7.6,27771.0
7085,Send Me No Flowers (1964),Comedy|Romance,0058571,1964.0,100,6.9,7288.0
7086,Pygmalion (1938),Comedy|Drama,0030637,1938.0,96,7.7,9481.0
7087,"Passage to India, A (1984)",Adventure|Drama,0087892,1984.0,164,7.3,20254.0
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,0053146,1959.0,100,7.4,12102.0
7089,Amarcord (1973),Comedy|Drama,0071129,1973.0,123,7.8,46301.0
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,0299977,2002.0,120,7.9,186663.0
7091,Horse Feathers (1932),Comedy,0023027,1932.0,68,7.5,13287.0
7092,Anna Karenina (1935),Drama|Romance,0026071,1935.0,95,7.0,5715.0
7093,"Front Page, The (1974)",Comedy,0071524,1974.0,105,7.3,14885.0
7096,Rivers and Tides (2001),Documentary,0307385,2001.0,90,7.9,2457.0
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,0087544,1984.0,117,8.0,179853.0
7101,Doc Hollywood (1991),Comedy|Romance,0101745,1991.0,104,6.3,39961.0
7102,Dragnet (1987),Comedy|Crime|Drama,0092925,1987.0,106,6.0,37094.0
7103,Madhouse (1990),Comedy,0100087,1990.0,90,5.4,3598.0
